Show,Total Boletos,Nombre Localidad,Forma de Pago,Estado de Pago,EsCompartido,TipoShow,Mes,Día,Periodo,Mes_Show,Día_Show,Periodo_Show,Cluster
JORGE GUZMAN VS PIRATAS,1,BOLETO GENERAL,Wallet,1,1,Deporte,Julio,Lunes,Tarde,Julio,Lunes,Noche,3
JORGE GUZMAN VS PIRATAS,2,BOLETO GENERAL,PayPhone,1,1,Deporte,Julio,Lunes,Tarde,Julio,Lunes,Noche,3
DEADPOOLWOLVERINE,7,SALA 2,PayPhone,1,1,Cine,Julio,Lunes,Tarde,Julio,Viernes,Noche,3
JORGE GUZMAN VS PIRATAS,1,BOLETO GENERAL,PayPhone,1,1,Deporte,Julio,Lunes,Tarde,Julio,Lunes,Noche,3
JORGE GUZMAN VS PIRATAS,3,BOLETO GENERAL,PayPhone,1,0,Deporte,Julio,Lunes,Tarde,Julio,Lunes,Noche,3
JORGE GUZMAN VS PIRATAS,5,BOLETO GENERAL,PayPhone,1,0,Deporte,Julio,Lunes,Tarde,Julio,Lunes,Noche,3
JORGE GUZMAN VS PIRATAS,1,BOLETO GENERAL,PayPhone,1,0,Deporte,Julio,Lunes,Tarde,Julio,Lunes,Noche,3
JORGE GUZMAN VS PIRATAS,1,BOLETO GENERAL,Wallet,1,1,Deporte,Julio,Lunes,Tarde,Julio,Lunes,Noche,3
JORGE GUZMAN VS PIRATAS,2,GOLDEN,Wallet,1,0,Deporte,Julio,Lunes,Tarde,Julio,Lunes,Noche,3
JORGE GUZMAN VS PIRATAS,3,BOLETO GENERAL,PayPhone,1,1,Deporte,Julio,Lunes,Tarde,Julio,Lunes,Noche,3
JORGE GUZMAN VS PIRATAS,3,BOLETO GENERAL,PayPhone,1,0,Deporte,Julio,Lunes,Tarde,Julio,Lunes,Noche,3
JORGE GUZMAN VS PIRATAS,2,BOLETO GENERAL,Wallet,1,1,Deporte,Julio,Lunes,Tarde,Julio,Lunes,Noche,3
JORGE GUZMAN VS PIRATAS,2,BOLETO GENERAL,PayPhone,1,1,Deporte,Julio,Lunes,Tarde,Julio,Lunes,Noche,3
DEADPOOLWOLVERINE,2,SALA 2,Wallet,1,0,Cine,Julio,Lunes,Tarde,Julio,Jueves,Noche,3
JORGE GUZMAN VS PIRATAS,2,BOLETO GENERAL,PayPhone,1,1,Deporte,Julio,Lunes,Tarde,Julio,Lunes,Noche,3
JORGE GUZMAN VS PIRATAS,1,BOLETO GENERAL,PayPhone,1,1,Deporte,Julio,Lunes,Tarde,Julio,Lunes,Noche,3
JORGE GUZMAN VS PIRATAS,2,BOLETO GENERAL,PayPhone,1,1,Deporte,Julio,Lunes,Tarde,Julio,Lunes,Noche,3
JORGE GUZMAN VS PIRATAS,2,BOLETO GENERAL,PayPhone,1,0,Deporte,Julio,Lunes,Tarde,Julio,Lunes,Noche,3
JORGE GUZMAN VS PIRATAS,3,BOLETO GENERAL,Wallet,1,1,Deporte,Julio,Lunes,Tarde,Julio,Lunes,Noche,3
JORGE GUZMAN VS PIRATAS,1,BOLETO GENERAL,PayPhone,1,1,Deporte,Julio,Lunes,Tarde,Julio,Lunes,Noche,3
JORGE GUZMAN VS PIRATAS,3,BOLETO GENERAL,PayPhone,1,0,Deporte,Julio,Lunes,Tarde,Julio,Lunes,Noche,3
JORGE GUZMAN VS PIRATAS,3,BOLETO GENERAL,Wallet,1,0,Deporte,Julio,Lunes,Tarde,Julio,Lunes,Noche,3
JORGE GUZMAN VS PIRATAS,2,BOLETO GENERAL,PayPhone,1,1,Deporte,Julio,Lunes,Tarde,Julio,Lunes,Noche,3
JORGE GUZMAN VS PIRATAS,2,BOLETO GENERAL,PayPhone,1,1,Deporte,Julio,Lunes,Mañana,Julio,Lunes,Noche,3
JORGE GUZMAN VS PIRATAS,4,BOLETO GENERAL,PayPhone,1,1,Deporte,Julio,Lunes,Mañana,Julio,Lunes,Noche,3
JORGE GUZMAN VS PIRATAS,2,GOLDEN,PayPhone,1,0,Deporte,Julio,Lunes,Mañana,Julio,Lunes,Noche,3
JORGE GUZMAN VS PIRATAS,2,BOLETO GENERAL,Wallet,1,0,Deporte,Julio,Lunes,Mañana,Julio,Lunes,Noche,3
DEADPOOLWOLVERINE,2,SALA 2,PayPhone,1,0,Cine,Julio,Lunes,Mañana,Julio,Viernes,Noche,3
JORGE GUZMAN VS PIRATAS,2,VIP,Wallet,1,1,Deporte,Julio,Lunes,Mañana,Julio,Lunes,Noche,3
JORGE GUZMAN VS PIRATAS,2,BOLETO GENERAL,Wallet,1,0,Deporte,Julio,Lunes,Mañana,Julio,Lunes,Noche,3
JORGE GUZMAN VS PIRATAS,2,BOLETO GENERAL,Wallet,1,0,Deporte,Julio,Lunes,Mañana,Julio,Lunes,Noche,3
JORGE GUZMAN VS PIRATAS,1,BOLETO GENERAL,PayPhone,1,0,Deporte,Julio,Lunes,Mañana,Julio,Lunes,Noche,3
JORGE GUZMAN VS PIRATAS,2,BOLETO GENERAL,PayPhone,1,0,Deporte,Julio,Lunes,Mañana,Julio,Lunes,Noche,3
JORGE GUZMAN VS PIRATAS,3,VIP,Wallet,1,0,Deporte,Julio,Lunes,Mañana,Julio,Lunes,Noche,3
JORGE GUZMAN VS PIRATAS,1,BOLETO GENERAL,Wallet,1,0,Deporte,Julio,Domingo,Noche,Julio,Lunes,Noche,3
JORGE GUZMAN VS PIRATAS,1,BOLETO GENERAL,PayPhone,1,1,Deporte,Julio,Domingo,Noche,Julio,Lunes,Noche,3
JORGE GUZMAN VS PIRATAS,1,BOLETO GENERAL,PayPhone,1,0,Deporte,Julio,Domingo,Noche,Julio,Lunes,Noche,3
JORGE GUZMAN VS PIRATAS,3,BOLETO GENERAL,PayPhone,1,0,Deporte,Julio,Domingo,Noche,Julio,Lunes,Noche,3
JORGE GUZMAN VS PIRATAS,3,BOLETO GENERAL,PayPhone,1,0,Deporte,Julio,Domingo,Noche,Julio,Lunes,Noche,3
JORGE GUZMAN VS PIRATAS,2,BOLETO GENERAL,PayPhone,1,0,Deporte,Julio,Domingo,Noche,Julio,Lunes,Noche,3
JORGE GUZMAN VS PIRATAS,3,VIP,Wallet,1,1,Deporte,Julio,Domingo,Noche,Julio,Lunes,Noche,3
JORGE GUZMAN VS PIRATAS,2,BOLETO GENERAL,PayPhone,1,0,Deporte,Julio,Domingo,Noche,Julio,Lunes,Noche,3
JORGE GUZMAN VS PIRATAS,2,BOLETO GENERAL,Wallet,1,0,Deporte,Julio,Domingo,Noche,Julio,Lunes,Noche,3
JORGE GUZMAN VS PIRATAS,4,BOLETO GENERAL,PayPhone,1,0,Deporte,Julio,Domingo,Noche,Julio,Lunes,Noche,3
ECUADOR VS BOLIVIA,4,BOLETO PALCO,PayPhone,1,0,Deporte,Julio,Domingo,Noche,Julio,Domingo,Noche,3
JORGE GUZMAN VS PIRATAS,3,VIP,PayPhone,1,0,Deporte,Julio,Domingo,Noche,Julio,Lunes,Noche,3
ECUADOR VS BOLIVIA,2,BOLETO GENERAL,PayPhone,1,0,Deporte,Julio,Domingo,Tarde,Julio,Domingo,Noche,3
ECUADOR VS BOLIVIA,2,BOLETO GENERAL,PayPhone,1,0,Deporte,Julio,Domingo,Tarde,Julio,Domingo,Noche,3
JORGE GUZMAN VS PIRATAS,5,BOLETO GENERAL,PayPhone,1,0,Deporte,Julio,Domingo,Tarde,Julio,Lunes,Noche,3
JORGE GUZMAN VS PIRATAS,8,BOLETO GENERAL,Wallet,1,0,Deporte,Julio,Domingo,Tarde,Julio,Lunes,Noche,3
JORGE GUZMAN VS PIRATAS,2,BOLETO GENERAL,PayPhone,1,1,Deporte,Julio,Domingo,Tarde,Julio,Lunes,Noche,3
JORGE GUZMAN VS PIRATAS,2,BOLETO GENERAL,PayPhone,1,1,Deporte,Julio,Domingo,Tarde,Julio,Lunes,Noche,3
ECUADOR VS BOLIVIA,2,BOLETO PALCO,PayPhone,1,0,Deporte,Julio,Domingo,Mañana,Julio,Domingo,Noche,3
DEADPOOLWOLVERINE,2,SALA 2,Wallet,1,1,Cine,Julio,Domingo,Mañana,Julio,Viernes,Noche,3
JORGE GUZMAN VS PIRATAS,1,BOLETO GENERAL,Wallet,1,0,Deporte,Julio,Sábado,Noche,Julio,Lunes,Noche,3
JORGE GUZMAN VS PIRATAS,2,VIP,PayPhone,1,1,Deporte,Julio,Sábado,Noche,Julio,Lunes,Noche,3
JORGE GUZMAN VS PIRATAS,2,BOLETO GENERAL,PayPhone,1,0,Deporte,Julio,Sábado,Noche,Julio,Lunes,Noche,3
JORGE GUZMAN VS PIRATAS,1,BOLETO GENERAL,PayPhone,1,0,Deporte,Julio,Sábado,Noche,Julio,Lunes,Noche,3
JORGE GUZMAN VS PIRATAS,1,BOLETO GENERAL,PayPhone,1,0,Deporte,Julio,Sábado,Noche,Julio,Lunes,Noche,3
JORGE GUZMAN VS PIRATAS,3,VIP,PayPhone,1,1,Deporte,Julio,Sábado,Noche,Julio,Lunes,Noche,3
JORGE GUZMAN VS PIRATAS,2,GOLDEN,Wallet,1,0,Deporte,Julio,Sábado,Noche,Julio,Lunes,Noche,3
JORGE GUZMAN VS PIRATAS,2,BOLETO GENERAL,Wallet,1,0,Deporte,Julio,Sábado,Tarde,Julio,Lunes,Noche,3
JORGE GUZMAN VS PIRATAS,1,BOLETO GENERAL,PayPhone,1,1,Deporte,Julio,Sábado,Tarde,Julio,Lunes,Noche,3
JORGE GUZMAN VS PIRATAS,2,BOLETO GENERAL,PayPhone,1,0,Deporte,Julio,Sábado,Tarde,Julio,Lunes,Noche,3
JORGE GUZMAN VS PIRATAS,2,BOLETO GENERAL,PayPhone,1,0,Deporte,Julio,Sábado,Tarde,Julio,Lunes,Noche,3
ECUADOR VS BOLIVIA,2,BOLETO GENERAL,Wallet,1,1,Deporte,Julio,Sábado,Mañana,Julio,Domingo,Noche,3
JORGE GUZMAN VS PIRATAS,3,BOLETO GENERAL,PayPhone,1,0,Deporte,Julio,Viernes,Noche,Julio,Lunes,Noche,3
ECUADOR VS BOLIVIA,1,BOLETO PALCO,Wallet,1,1,Deporte,Julio,Viernes,Noche,Julio,Domingo,Noche,3
JORGE GUZMAN VS PIRATAS,2,VIP,PayPhone,1,1,Deporte,Julio,Viernes,Noche,Julio,Lunes,Noche,3
JORGE GUZMAN VS PIRATAS,2,VIP,PayPhone,1,0,Deporte,Julio,Viernes,Noche,Julio,Lunes,Noche,3
JORGE GUZMAN VS PIRATAS,2,BOLETO GENERAL,PayPhone,1,0,Deporte,Julio,Viernes,Noche,Julio,Lunes,Noche,3
DEADPOOLWOLVERINE,3,SALA 2,Wallet,1,0,Cine,Julio,Viernes,Tarde,Julio,Viernes,Noche,3
JORGE GUZMAN VS PIRATAS,4,BOLETO GENERAL,PayPhone,1,1,Deporte,Julio,Viernes,Tarde,Julio,Lunes,Noche,3
DEADPOOLWOLVERINE,2,SALA 2,PayPhone,1,1,Cine,Julio,Viernes,Tarde,Julio,Jueves,Noche,3
JORGE GUZMAN VS PIRATAS,4,GOLDEN,Wallet,1,0,Deporte,Julio,Viernes,Noche,Julio,Lunes,Noche,3
ECUADOR VS BOLIVIA,3,BOLETO PALCO,Wallet,1,1,Deporte,Julio,Jueves,Noche,Julio,Domingo,Noche,3
DEADPOOLWOLVERINE,2,SALA 2,PayPhone,1,0,Cine,Julio,Jueves,Noche,Julio,Jueves,Noche,3
BEERTECH LOJA,1,BOLETO GENERAL,Wallet,1,0,Talleres,Julio,Jueves,Noche,Julio,Jueves,Noche,3
BEERTECH LOJA,1,BOLETO GENERAL,Wallet,1,0,Talleres,Julio,Jueves,Noche,Julio,Jueves,Noche,3
BEERTECH LOJA,1,BOLETO GENERAL,Wallet,1,0,Talleres,Julio,Jueves,Noche,Julio,Jueves,Noche,3
BEERTECH LOJA,1,BOLETO GENERAL,Wallet,1,0,Talleres,Julio,Jueves,Noche,Julio,Jueves,Noche,3
BEERTECH LOJA,1,BOLETO GENERAL,Wallet,1,0,Talleres,Julio,Jueves,Noche,Julio,Jueves,Noche,3
BEERTECH LOJA,1,BOLETO GENERAL,Wallet,1,1,Talleres,Julio,Jueves,Noche,Julio,Jueves,Noche,3
BEERTECH LOJA,1,BOLETO GENERAL,Wallet,1,0,Talleres,Julio,Jueves,Noche,Julio,Jueves,Noche,3
BEERTECH LOJA,1,BOLETO GENERAL,Wallet,1,1,Talleres,Julio,Jueves,Noche,Julio,Jueves,Noche,3
BEERTECH LOJA,1,BOLETO GENERAL,Wallet,1,0,Talleres,Julio,Jueves,Noche,Julio,Jueves,Noche,3
BEERTECH LOJA,1,BOLETO GENERAL,Wallet,1,0,Talleres,Julio,Jueves,Noche,Julio,Jueves,Noche,3
BEERTECH LOJA,1,BOLETO GENERAL,Wallet,1,1,Talleres,Julio,Jueves,Noche,Julio,Jueves,Noche,3
BEERTECH LOJA,1,BOLETO GENERAL,Wallet,1,1,Talleres,Julio,Jueves,Noche,Julio,Jueves,Noche,3
BEERTECH LOJA,1,BOLETO GENERAL,Wallet,1,0,Talleres,Julio,Jueves,Noche,Julio,Jueves,Noche,3
BEERTECH LOJA,1,BOLETO GENERAL,Wallet,1,1,Talleres,Julio,Jueves,Noche,Julio,Jueves,Noche,3
BEERTECH LOJA,1,BOLETO GENERAL,Wallet,1,1,Talleres,Julio,Jueves,Noche,Julio,Jueves,Noche,3
BEERTECH LOJA,1,BOLETO GENERAL,Wallet,1,1,Talleres,Julio,Jueves,Noche,Julio,Jueves,Noche,3
BEERTECH LOJA,1,BOLETO GENERAL,Wallet,1,0,Talleres,Julio,Jueves,Noche,Julio,Jueves,Noche,3
BEERTECH LOJA,1,BOLETO GENERAL,Wallet,1,0,Talleres,Julio,Jueves,Noche,Julio,Jueves,Noche,3
BEERTECH LOJA,1,BOLETO GENERAL,Wallet,1,0,Talleres,Julio,Jueves,Noche,Julio,Jueves,Noche,3
BEERTECH LOJA,1,BOLETO GENERAL,Wallet,1,1,Talleres,Julio,Jueves,Noche,Julio,Jueves,Noche,3
BEERTECH LOJA,1,BOLETO GENERAL,Wallet,1,0,Talleres,Julio,Jueves,Noche,Julio,Jueves,Noche,3
BEERTECH LOJA,1,BOLETO GENERAL,Wallet,1,1,Talleres,Julio,Jueves,Noche,Julio,Jueves,Noche,3
BEERTECH LOJA,1,BOLETO GENERAL,Wallet,1,1,Talleres,Julio,Jueves,Noche,Julio,Jueves,Noche,3
BEERTECH LOJA,1,BOLETO GENERAL,Wallet,1,1,Talleres,Julio,Jueves,Noche,Julio,Jueves,Noche,3
BEERTECH LOJA,1,BOLETO GENERAL,Wallet,1,0,Talleres,Julio,Jueves,Noche,Julio,Jueves,Noche,3
BEERTECH LOJA,1,BOLETO GENERAL,Wallet,1,0,Talleres,Julio,Jueves,Noche,Julio,Jueves,Noche,3
BEERTECH LOJA,1,BOLETO GENERAL,Wallet,1,0,Talleres,Julio,Jueves,Noche,Julio,Jueves,Noche,3
BEERTECH LOJA,1,BOLETO GENERAL,Wallet,1,0,Talleres,Julio,Jueves,Noche,Julio,Jueves,Noche,3
BEERTECH LOJA,1,BOLETO GENERAL,Wallet,1,0,Talleres,Julio,Jueves,Noche,Julio,Jueves,Noche,3
BEERTECH LOJA,1,BOLETO GENERAL,Wallet,1,0,Talleres,Julio,Jueves,Noche,Julio,Jueves,Noche,3
BEERTECH LOJA,1,BOLETO GENERAL,Wallet,1,0,Talleres,Julio,Jueves,Noche,Julio,Jueves,Noche,3
BEERTECH LOJA,1,BOLETO GENERAL,Wallet,1,0,Talleres,Julio,Jueves,Noche,Julio,Jueves,Noche,3
BEERTECH LOJA,1,BOLETO GENERAL,Wallet,1,0,Talleres,Julio,Jueves,Noche,Julio,Jueves,Noche,3
BEERTECH LOJA,1,BOLETO GENERAL,Wallet,1,1,Talleres,Julio,Jueves,Noche,Julio,Jueves,Noche,3
BEERTECH LOJA,1,BOLETO GENERAL,Wallet,1,0,Talleres,Julio,Jueves,Noche,Julio,Jueves,Noche,3
JORGE GUZMAN VS PIRATAS,2,GOLDEN,PayPhone,1,1,Deporte,Julio,Jueves,Noche,Julio,Lunes,Noche,3
BEERTECH LOJA,1,BOLETO GENERAL,Wallet,1,0,Talleres,Julio,Jueves,Noche,Julio,Jueves,Noche,3
BEERTECH LOJA,1,BOLETO GENERAL,Wallet,1,0,Talleres,Julio,Jueves,Noche,Julio,Jueves,Noche,3
BEERTECH LOJA,1,BOLETO GENERAL,Wallet,1,0,Talleres,Julio,Jueves,Noche,Julio,Jueves,Noche,3
BEERTECH LOJA,1,BOLETO GENERAL,Wallet,1,0,Talleres,Julio,Jueves,Noche,Julio,Jueves,Noche,3
BEERTECH LOJA,3,BOLETO GENERAL,Wallet,1,0,Talleres,Julio,Jueves,Noche,Julio,Jueves,Noche,3
BEERTECH LOJA,1,BOLETO GENERAL,Wallet,1,0,Talleres,Julio,Jueves,Noche,Julio,Jueves,Noche,3
BEERTECH LOJA,1,BOLETO GENERAL,Wallet,1,0,Talleres,Julio,Jueves,Noche,Julio,Jueves,Noche,3
BEERTECH LOJA,1,BOLETO GENERAL,Wallet,1,0,Talleres,Julio,Jueves,Noche,Julio,Jueves,Noche,3
BEERTECH LOJA,1,BOLETO GENERAL,Wallet,1,0,Talleres,Julio,Jueves,Noche,Julio,Jueves,Noche,3
BEERTECH LOJA,1,BOLETO GENERAL,Wallet,1,0,Talleres,Julio,Jueves,Noche,Julio,Jueves,Noche,3
BEERTECH LOJA,1,BOLETO GENERAL,Wallet,1,0,Talleres,Julio,Jueves,Noche,Julio,Jueves,Noche,3
DEADPOOLWOLVERINE,1,SALA 2,PayPhone,1,0,Cine,Julio,Jueves,Noche,Julio,Jueves,Noche,3
BEERTECH LOJA,2,BOLETO GENERAL,Wallet,1,0,Talleres,Julio,Jueves,Noche,Julio,Jueves,Noche,3
BEERTECH LOJA,1,BOLETO GENERAL,Wallet,1,0,Talleres,Julio,Jueves,Noche,Julio,Jueves,Noche,3
BEERTECH LOJA,1,BOLETO GENERAL,Wallet,1,0,Talleres,Julio,Jueves,Noche,Julio,Jueves,Noche,3
BEERTECH LOJA,1,BOLETO GENERAL,Wallet,1,0,Talleres,Julio,Jueves,Noche,Julio,Jueves,Noche,3
BEERTECH LOJA,1,BOLETO GENERAL,Wallet,1,0,Talleres,Julio,Jueves,Noche,Julio,Jueves,Noche,3
BEERTECH LOJA,1,BOLETO GENERAL,Wallet,1,0,Talleres,Julio,Jueves,Noche,Julio,Jueves,Noche,3
BEERTECH LOJA,1,BOLETO GENERAL,Wallet,1,0,Talleres,Julio,Jueves,Noche,Julio,Jueves,Noche,3
BEERTECH LOJA,1,BOLETO GENERAL,Wallet,1,0,Talleres,Julio,Jueves,Noche,Julio,Jueves,Noche,3
BEERTECH LOJA,1,BOLETO GENERAL,Wallet,1,1,Talleres,Julio,Jueves,Noche,Julio,Jueves,Noche,3
BEERTECH LOJA,1,BOLETO GENERAL,Wallet,1,1,Talleres,Julio,Jueves,Noche,Julio,Jueves,Noche,3
BEERTECH LOJA,1,BOLETO GENERAL,Wallet,1,0,Talleres,Julio,Jueves,Noche,Julio,Jueves,Noche,3
BEERTECH LOJA,1,BOLETO GENERAL,Wallet,1,1,Talleres,Julio,Jueves,Noche,Julio,Jueves,Noche,3
BEERTECH LOJA,1,BOLETO GENERAL,Wallet,1,0,Talleres,Julio,Jueves,Noche,Julio,Jueves,Noche,3
BEERTECH LOJA,1,BOLETO GENERAL,Wallet,1,0,Talleres,Julio,Jueves,Noche,Julio,Jueves,Noche,3
BEERTECH LOJA,2,BOLETO GENERAL,Wallet,1,0,Talleres,Julio,Jueves,Noche,Julio,Jueves,Noche,3
BEERTECH LOJA,1,BOLETO GENERAL,Wallet,1,1,Talleres,Julio,Jueves,Noche,Julio,Jueves,Noche,3
BEERTECH LOJA,1,BOLETO GENERAL,Wallet,1,1,Talleres,Julio,Jueves,Noche,Julio,Jueves,Noche,3
BEERTECH LOJA,1,BOLETO GENERAL,Wallet,1,1,Talleres,Julio,Jueves,Noche,Julio,Jueves,Noche,3
BEERTECH LOJA,1,BOLETO GENERAL,Wallet,1,1,Talleres,Julio,Jueves,Noche,Julio,Jueves,Noche,3
BEERTECH LOJA,4,BOLETO GENERAL,Wallet,1,1,Talleres,Julio,Jueves,Noche,Julio,Jueves,Noche,3
BEERTECH LOJA,1,BOLETO GENERAL,Wallet,1,1,Talleres,Julio,Jueves,Noche,Julio,Jueves,Noche,3
BEERTECH LOJA,1,BOLETO GENERAL,Wallet,1,0,Talleres,Julio,Jueves,Noche,Julio,Jueves,Noche,3
BEERTECH LOJA,2,BOLETO GENERAL,Wallet,1,0,Talleres,Julio,Jueves,Noche,Julio,Jueves,Noche,3
BEERTECH LOJA,4,BOLETO GENERAL,Wallet,1,1,Talleres,Julio,Jueves,Noche,Julio,Jueves,Noche,3
BEERTECH LOJA,4,BOLETO GENERAL,Wallet,1,0,Talleres,Julio,Jueves,Noche,Julio,Jueves,Noche,3
BEERTECH LOJA,1,BOLETO GENERAL,Wallet,1,0,Talleres,Julio,Jueves,Noche,Julio,Jueves,Noche,3
BEERTECH LOJA,3,BOLETO GENERAL,Wallet,1,0,Talleres,Julio,Jueves,Noche,Julio,Jueves,Noche,3
BEERTECH LOJA,1,BOLETO GENERAL,Wallet,1,0,Talleres,Julio,Jueves,Noche,Julio,Jueves,Noche,3
BEERTECH LOJA,1,BOLETO GENERAL,Wallet,1,0,Talleres,Julio,Jueves,Noche,Julio,Jueves,Noche,3
JORGE GUZMAN VS PIRATAS,4,VIP,PayPhone,1,0,Deporte,Julio,Jueves,Noche,Julio,Lunes,Noche,3
DRAGONBALL  SINFOROCK,1,PREVENTA ,PayPhone,1,0,Concierto,Julio,Jueves,Noche,Julio,Jueves,Noche,3
JORGE GUZMAN VS PIRATAS,3,VIP,Wallet,1,0,Deporte,Julio,Jueves,Tarde,Julio,Lunes,Noche,3
DEADPOOLWOLVERINE,1,SALA 2,Wallet,1,0,Cine,Julio,Jueves,Tarde,Julio,Jueves,Noche,3
BEERTECH LOJA,1,BOLETO GENERAL,Wallet,1,1,Talleres,Julio,Jueves,Tarde,Julio,Jueves,Noche,3
BEERTECH LOJA,4,BOLETO GENERAL,Wallet,1,1,Talleres,Julio,Jueves,Tarde,Julio,Jueves,Noche,3
BEERTECH LOJA,1,BOLETO GENERAL,Wallet,1,1,Talleres,Julio,Jueves,Tarde,Julio,Jueves,Noche,3
DRAGONBALL  SINFOROCK,1,PREVENTA ,PayPhone,1,0,Concierto,Julio,Jueves,Tarde,Julio,Jueves,Noche,3
DRAGONBALL  SINFOROCK,1,PREVENTA ,AppExterna,1,1,Concierto,Julio,Jueves,Tarde,Julio,Jueves,Noche,3
DRAGONBALL  SINFOROCK,1,PREVENTA ,PayPhone,1,1,Concierto,Julio,Jueves,Tarde,Julio,Jueves,Noche,3
DRAGONBALL  SINFOROCK,2,PREVENTA ,Wallet,1,0,Concierto,Julio,Jueves,Tarde,Julio,Jueves,Noche,3
DEADPOOLWOLVERINE,2,SALA 2,PayPhone,1,0,Cine,Julio,Jueves,Tarde,Julio,Sábado,Noche,3
DRAGONBALL  SINFOROCK,2,PREVENTA ,Wallet,1,0,Concierto,Julio,Jueves,Tarde,Julio,Jueves,Noche,3
DRAGONBALL  SINFOROCK,1,PREVENTA ,Wallet,1,0,Concierto,Julio,Jueves,Tarde,Julio,Jueves,Noche,3
DRAGONBALL  SINFOROCK,1,PREVENTA ,PayPhone,1,0,Concierto,Julio,Jueves,Tarde,Julio,Jueves,Noche,3
DRAGONBALL  SINFOROCK,3,PREVENTA ,Wallet,1,0,Concierto,Julio,Jueves,Tarde,Julio,Jueves,Noche,3
DRAGONBALL  SINFOROCK,2,PREVENTA ,PayPhone,1,0,Concierto,Julio,Jueves,Tarde,Julio,Jueves,Noche,3
DRAGONBALL  SINFOROCK,3,PREVENTA ,AppExterna,1,1,Concierto,Julio,Jueves,Tarde,Julio,Jueves,Noche,3
DRAGONBALL  SINFOROCK,1,PREVENTA ,PayPhone,1,0,Concierto,Julio,Jueves,Tarde,Julio,Jueves,Noche,3
DEADPOOLWOLVERINE,4,SALA 2,PayPhone,1,0,Cine,Julio,Jueves,Mañana,Julio,Viernes,Noche,3
DRAGONBALL  SINFOROCK,1,PREVENTA ,PayPhone,1,0,Concierto,Julio,Jueves,Mañana,Julio,Jueves,Noche,3
ECUADOR VS BOLIVIA,5,BOLETO PALCO,PayPhone,1,0,Deporte,Julio,Jueves,Mañana,Julio,Domingo,Noche,3
DRAGONBALL  SINFOROCK,2,PREVENTA ,Wallet,1,0,Concierto,Julio,Jueves,Mañana,Julio,Jueves,Noche,3
DEADPOOLWOLVERINE,2,SALA 2,Wallet,1,0,Cine,Julio,Jueves,Mañana,Julio,Sábado,Noche,3
JORGE GUZMAN VS PIRATAS,2,VIP,Wallet,1,0,Deporte,Julio,Jueves,Mañana,Julio,Lunes,Noche,3
DRAGONBALL  SINFOROCK,2,PREVENTA ,Wallet,1,0,Concierto,Julio,Jueves,Mañana,Julio,Jueves,Noche,3
DRAGONBALL  SINFOROCK,2,PREVENTA ,Wallet,1,0,Concierto,Julio,Jueves,Mañana,Julio,Jueves,Noche,3
DRAGONBALL  SINFOROCK,2,PREVENTA ,PayPhone,1,1,Concierto,Julio,Jueves,Mañana,Julio,Jueves,Noche,3
JORGE GUZMAN VS PIRATAS,3,VIP,Wallet,1,1,Deporte,Julio,Miércoles,Noche,Julio,Lunes,Noche,3
DRAGONBALL  SINFOROCK,2,PREVENTA ,AppExterna,1,0,Concierto,Julio,Miércoles,Noche,Julio,Jueves,Noche,3
DRAGONBALL  SINFOROCK,2,PREVENTA ,Wallet,1,0,Concierto,Julio,Miércoles,Noche,Julio,Jueves,Noche,3
DRAGONBALL  SINFOROCK,1,PREVENTA ,Wallet,1,1,Concierto,Julio,Miércoles,Noche,Julio,Jueves,Noche,3
DEADPOOLWOLVERINE,3,SALA 2,Wallet,1,0,Cine,Julio,Miércoles,Noche,Julio,Sábado,Noche,3
DRAGONBALL  SINFOROCK,2,PREVENTA ,Wallet,1,0,Concierto,Julio,Miércoles,Noche,Julio,Jueves,Noche,3
DRAGONBALL  SINFOROCK,2,PREVENTA ,Wallet,1,0,Concierto,Julio,Miércoles,Noche,Julio,Jueves,Noche,3
DRAGONBALL  SINFOROCK,1,PREVENTA ,Wallet,1,0,Concierto,Julio,Miércoles,Noche,Julio,Miércoles,Noche,3
DRAGONBALL  SINFOROCK,2,PREVENTA ,AppExterna,1,0,Concierto,Julio,Miércoles,Noche,Julio,Miércoles,Noche,3
DRAGONBALL  SINFOROCK,2,PREVENTA ,Wallet,1,0,Concierto,Julio,Miércoles,Noche,Julio,Miércoles,Noche,3
DRAGONBALL  SINFOROCK,2,PREVENTA ,AppExterna,1,1,Concierto,Julio,Miércoles,Noche,Julio,Miércoles,Noche,3
DRAGONBALL  SINFOROCK,2,PREVENTA ,PayPhone,1,0,Concierto,Julio,Miércoles,Noche,Julio,Jueves,Noche,3
DRAGONBALL  SINFOROCK,2,PREVENTA ,PayPhone,1,1,Concierto,Julio,Miércoles,Tarde,Julio,Miércoles,Noche,3
DRAGONBALL  SINFOROCK,3,PREVENTA ,PayPhone,1,0,Concierto,Julio,Miércoles,Tarde,Julio,Miércoles,Noche,3
DRAGONBALL  SINFOROCK,2,PREVENTA ,PayPhone,1,0,Concierto,Julio,Miércoles,Tarde,Julio,Miércoles,Noche,3
JORGE GUZMAN VS PIRATAS,2,BOLETO GENERAL,PayPhone,1,1,Deporte,Julio,Miércoles,Tarde,Julio,Lunes,Noche,3
JORGE GUZMAN VS PIRATAS,2,BOLETO GENERAL,PayPhone,1,1,Deporte,Julio,Miércoles,Tarde,Julio,Lunes,Noche,3
